video_id,trending_date,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_name
bJNnsAmNoUc,07-12-17,Josh Groban,10,04-12-17 16:01,79252,1620,132,118,0,0,Music
Z2Y8jGrkrDc,07-12-17,Gus Johnson,23,03-12-17 14:48,468146,14969,1138,951,0,0,Comedy
48qcnpCWBq0,07-12-17,GraceVanderWaalVEVO,10,04-12-17 11:00,1184825,104781,953,7743,0,0,Music
sW5HaEsnuMI,07-12-17,CrazyRussianHacker,28,03-12-17 19:01,1228014,27302,1442,2459,0,0,Science & Technology
e77J4g0LMOk,07-12-17,The X Factor UK,24,03-12-17 19:47,3457431,133373,2831,0,1,0,Entertainment
1l26UFQ06eQ,07-12-17,Saturday Night Live,24,03-12-17 5:52,4440269,57183,8779,13342,0,0,Entertainment
Gw-Mm-hS_UY,07-12-17,IISuperwomanII,23,04-12-17 21:29,1015012,88613,690,9338,0,0,Comedy
YF6xzqOfCD8,07-12-17,Tom Scott,27,04-12-17 16:00,235507,16202,70,733,0,0,Education
Sl-NvOZ23m8,07-12-17,ConnorFranta,22,05-12-17 0:53,131978,18011,114,1271,0,0,People & Blogs
Qh06wlg9RmU,07-12-17,Red Bull,17,05-12-17 15:00,41057,2596,20,116,0,0,Sports
AW9M7Cmzjj8,07-12-17,First We Feast,26,04-12-17 20:00,99432,3364,63,417,0,0,How to & Style
VPJ7BcVsOUU,07-12-17,Kayley Melissa,26,05-12-17 3:00,31200,2281,21,134,0,0,How to & Style
1qKBNKtzTWg,07-12-17,Outback Steakhouse,24,04-12-17 13:00,9387,10,1,6,0,0,Entertainment
spuXN0ccRQ8,07-12-17,The King of Random,27,03-12-17 15:00,861030,18597,1196,3500,0,0,Education
l5S5DM564O8,07-12-17,Pac-12 Networks,17,04-12-17 18:32,33012,0,0,0,1,1,Sports
hKqzBGE5w-0,07-12-17,National Geographic,24,04-12-17 4:38,71333,1547,150,103,0,0,Entertainment
CRnCh-Y-kwM,07-12-17,Associated Press,25,05-12-17 12:02,11210,59,9,0,1,0,News & Politics
DQQN_79QrDY,07-12-17,Hevesh5,24,02-12-17 18:00,2517178,23547,2000,2563,0,0,Entertainment
iMg9ibfcBnM,07-12-17,HellthyJunkFood,24,03-12-17 14:00,188811,5096,1009,1165,0,0,Entertainment
YF8415hDtEg,07-12-17,ESPN,17,04-12-17 22:03,66876,534,45,281,0,0,Sports
PgpOosts_Ms,07-12-17,E! Live from the Red Carpet,24,05-12-17 2:24,7135,160,1,11,0,0,Entertainment
q6xkWA0Qi98,07-12-17,Jack and Dean,23,03-12-17 17:48,143434,20383,157,766,0,0,Comedy
bXYkU5u5pzg,07-12-17,FOX Sports,17,03-12-17 2:10,275666,1090,400,337,0,0,Sports
X212iTIMfYU,07-12-17,Refinery29,26,04-12-17 16:00,15477,427,18,65,0,0,How to & Style
76-ui4F8DJ0,07-12-17,John Campea,24,03-12-17 23:58,73344,2049,234,2147,0,0,Entertainment
oX4YCoO6tK4,07-12-17,Wengie,26,02-12-17 18:48,2290485,64462,6031,12920,0,0,How to & Style
sxxJug2Ob_A,07-12-17,Lele Pons,23,02-12-17 18:30,3754401,167512,11882,10764,0,0,Comedy
3SlG3sE8Ytg,07-12-17,ThreadBanger,26,03-12-17 0:27,983780,45992,466,5601,0,0,How to & Style
,07-12-17,"European Space Agency, ESA",28,02-12-17 20:01,156101,1754,75,225,0,0,Science & Technology
AWtpYfjylCo,07-12-17,BuzzFeedBlue,22,02-12-17 16:00,325488,5840,793,609,0,0,People & Blogs
8IEvxQKzLyI,07-12-17,Tom Daley,17,03-12-17 18:00,63895,3688,89,337,0,0,Sports
SA7AIQw-7Ms,07-12-17,GEazyMusicVEVO,10,01-12-17 16:15,12692634,521806,7761,22594,0,0,Music
an6dsm86Kn4,07-12-17,The Food Ranger,19,02-12-17 14:00,521205,14606,553,3749,0,0,Travel & Events
olOdCkYIsrA,07-12-17,Tech Insider,28,02-12-17 22:00,205415,5718,199,1037,0,0,Science & Technology
Z48OG9917mg,07-12-17,CollegeHumor,23,02-12-17 17:30,568166,20847,1063,1002,0,0,Comedy
gkvhlo4a5iQ,07-12-17,RealLifeLore,27,02-12-17 15:30,662697,21464,614,2783,0,0,Education
3Xb3eOH4PMA,07-12-17,LadBaby Official,22,03-12-17 21:00,26422,925,37,62,0,0,People & Blogs
6SevTnFTdpA,07-12-17,Big Ten Network,17,03-12-17 5:35,86264,413,59,388,0,0,Sports
J7BVU65c8AQ,07-12-17,Doctor Mike,22,03-12-17 15:59,53486,3370,61,791,0,0,People & Blogs
8cpqLRC7T80,07-12-17,Mr. Kate,26,02-12-17 19:00,607396,34931,498,2215,0,0,How to & Style
SM1w9PEQOE8,07-12-17,DemiLovatoVEVO,10,01-12-17 15:00,23445751,1176797,23511,71679,0,0,Music
AgrK2P3Ruug,07-12-17,Good Morning America,24,04-12-17 15:15,8633,99,1,9,0,0,Entertainment
MQSRmx9zS64,07-12-17,Be Amazed,24,02-12-17 19:21,78024,1608,104,229,0,0,Entertainment
D8PXRnN0KPU,07-12-17,Clark Zhu,1,04-12-17 8:00,3888,78,5,36,0,0,Film & Animation
OdpHOc7vqHA,07-12-17,Simply Nailogical,24,02-12-17 15:21,3151412,115118,1543,11877,0,0,Entertainment
EYLUUm9SLW0,07-12-17,iJustine,22,02-12-17 21:08,194294,8979,542,1090,0,0,People & Blogs
hBvcngHRTFg,07-12-17,Vanity Fair,24,01-12-17 13:00,1583329,46295,812,2788,0,0,Entertainment
EKkzbbLYPuI,07-12-17,Lindsey Stirling,10,01-12-17 16:01,3890910,175056,2263,7075,0,0,Music
I_puTos3yVs,07-12-17,Fox News,25,04-12-17 15:59,1217,31,4,49,0,0,News & Politics
0doVNhCyoA4,07-12-17,PBS NewsHour,25,02-12-17 22:29,22096,168,22,0,1,0,News & Politics
SiDhj1Vq-uQ,07-12-17,Saint Louis Chess Club,27,03-12-17 19:49,81532,546,36,137,0,0,Education
uUEdjGTIB9Y,07-12-17,Molly Burke,22,02-12-17 18:30,50124,2680,93,246,0,0,People & Blogs
chFKDaZns6w,07-12-17,communitychannel,24,01-12-17 22:11,317415,23585,2651,6888,0,0,Entertainment
44W9qstI8H8,07-12-17,Shoshana Bean,10,01-12-17 16:45,519269,19970,554,1208,0,0,Music
DgOUdtUlL24,07-12-17,Shay Mitchell,26,01-12-17 19:00,3706524,164188,867,4602,0,0,How to & Style
tfaGleA4qYo,07-12-17,Inside Edition,25,30-11-17 21:17,1059355,7922,1626,1841,0,0,News & Politics
h8hMvvP_Bdo,07-12-17,BuzzFeedVideo,22,01-12-17 19:00,1098772,25429,555,943,0,0,People & Blogs
ElmsIGT85tI,07-12-17,SiaVEVO,10,01-12-17 18:00,1631480,59734,1602,3748,0,0,Music
SGKcrxK9hsg,07-12-17,Kandee Johnson,26,02-12-17 19:44,48991,3978,123,717,0,0,How to & Style
W_pH4u5-NhE,07-12-17,Kita Osaka,23,08-09-13 13:56,5648,21,2,0,0,0,Comedy
817P8W8-mGE,07-12-17,Ed Sheeran,10,01-12-17 0:54,32759801,965595,21082,49556,0,0,Music
wSwewlSkIXU,07-12-17,5FDPVEVO,10,01-12-17 5:00,882050,31230,820,2332,0,0,Music
o7iL2KzDh38,07-12-17,Martin Garrix,10,01-12-17 5:01,5494994,256176,3276,13667,0,0,Music
bMrRN99DYKU,07-12-17,Billboard,10,01-12-17 5:19,4354512,119181,4160,8989,0,0,Music
QUDYmBTrudU,07-12-17,Mike Diva,24,01-12-17 18:40,101772,7799,433,457,0,0,Entertainment
nVHcXZK7pKs,07-12-17,Mnet K-POP,24,01-12-17 15:13,5733829,377105,5418,26772,0,0,Entertainment
fEskVQgtwaI,07-12-17,Open Road Films,24,01-12-17 18:00,3308190,8333,549,958,0,0,Entertainment
OrwBc6PwAcY,07-12-17,Great Big Story,22,01-12-17 7:00,849814,13150,154,797,0,0,People & Blogs
hms9nX3RUdk,07-12-17,Lucy Moon,22,02-12-17 18:00,71715,4746,93,355,0,0,People & Blogs
UpGPcHrVUZI,07-12-17,Car Commercials of the Past,2,03-09-15 6:01,4806,23,1,6,0,0,Autos & Vehicles
0qpE8IHz3go,07-12-17,FBE,24,30-11-17 22:00,1142300,34235,940,3027,0,0,Entertainment
beUCw1VH11U,07-12-17,Arden Rose,1,02-12-17 18:14,74023,3382,77,105,0,0,Film & Animation
6ZfuNTqbHE8,07-12-17,Marvel Entertainment,24,29-11-17 13:26,89930713,2606662,53011,347982,0,0,Entertainment
osc1DbNpNXE,07-12-17,ChrisStapletonVEVO,10,01-12-17 5:00,242745,3475,168,160,0,0,Music
WXyLdg4mJxo,07-12-17,JamesAVEVO,10,01-12-17 8:00,1437447,69410,472,2299,0,0,Music
qaivW5joQrk,07-12-17,This Morning,24,01-12-17 13:33,225741,1657,263,0,1,0,Entertainment
aA6Z0x4rX30,07-12-17,How To Cook That,26,01-12-17 8:30,247139,8751,222,1028,0,0,How to & Style
eep4_0JaaG8,07-12-17,JOLLY,23,01-12-17 11:30,296476,8961,186,1466,0,0,Comedy
cNrfQm9yG5o,07-12-17,Xscape - Topic,10,30-11-17 10:36,41714,2096,40,450,0,0,Music
jLM2ibaRbrk,07-12-17,The Late Late Show with James Corden,24,01-12-17 6:18,4110136,293974,2835,24356,0,0,Entertainment
tfyNPxM-M-w,07-12-17,neilyoungchannel,10,01-12-17 16:00,77518,1196,44,155,0,0,Music
nx1R-eHSkfM,07-12-17,Snapchat,10,29-11-17 14:00,3511909,0,0,0,1,1,Music
HaRpFCEWLE0,07-12-17,Hunter Hayes,10,01-12-17 15:00,95044,2451,79,157,0,0,Music
7NcVNt7zQJM,07-12-17,LukeBryanVEVO,10,01-12-17 5:00,149801,5575,127,320,0,0,Music
sYorT6jRNDc,07-12-17,TODAY,25,30-11-17 16:58,322802,1013,847,995,0,0,News & Politics
TPcV_3D3V2A,07-12-17,Focus Features,24,30-11-17 16:00,1316254,1893,138,193,0,0,Entertainment
eV6yLbWCMDU,07-12-17,Boldly,22,30-11-17 22:37,1375345,27619,810,1029,0,0,People & Blogs
KXHrCBkIxQQ,07-12-17,Sony Pictures Entertainment,24,29-11-17 20:00,1257362,7969,1309,1280,0,0,Entertainment
sk-DFZh1G1w,07-12-17,Taylor Nicole Dean,15,30-11-17 16:09,697581,41328,803,16325,0,0,Pets & Animals
BPmgDhwbd1w,07-12-17,MickMake,28,02-12-17 14:05,3237,161,2,35,0,0,Science & Technology
vOKOamXsXYE,07-12-17,TheScriptVEVO,10,01-12-17 8:00,623149,32256,287,1677,0,0,Music
SFr0fCgrTNQ,07-12-17,Matthias,24,29-11-17 23:30,1381758,88716,1282,9330,0,0,Entertainment
EA5Tn5Gw_8s,07-12-17,LissieVEVO,10,01-12-17 16:00,25145,1367,10,135,0,0,Music
7AXo-bYGXI4,07-12-17,SamSmithWorldVEVO,10,29-11-17 12:00,5966226,189276,2780,7166,0,0,Music
jSh3FFKFH_g,07-12-17,PrettyMuchVEVO,10,01-12-17 5:00,271277,23447,132,2590,0,0,Music
BLts9UN_K3g,07-12-17,The Official Pok̩mon YouTube Channel,20,30-11-17 16:11,104480,4570,87,459,0,0,Gaming
sTvY9Llqtms,07-12-17,colinfurze,2,30-11-17 16:00,1389924,50058,1125,3206,0,0,Autos & Vehicles
GxLYCKB8v2w,07-12-17,First Aid Kit,10,01-12-17 5:00,21513,770,4,63,0,0,Music
Iay3Wu6wybA,07-12-17,Alesso,10,29-11-17 22:00,1960238,34202,2160,2638,0,0,Music
Bju5Enu--80,07-12-17,Tessa Violet,10,01-12-17 19:38,154250,15228,79,818,0,0,Music
LU6xDgpnIyM,07-12-17,shane,23,29-11-17 20:00,4605055,496499,3622,81051,0,0,Comedy
My4RA5I0FKs,07-12-17,Mark Rober,28,28-11-17 21:05,10505035,238584,6316,13998,0,0,Science & Technology
,07-12-17,Half as Interesting,27,30-11-17 15:30,277330,8878,239,527,0,0,Education
REt-3P5h4Lo,07-12-17,Kylie Cosmetics,22,29-11-17 23:50,1780726,64944,2783,2647,0,0,People & Blogs
nMbUA7dghlk,07-12-17,CaseyNeistat,22,29-11-17 17:59,1705668,59681,1074,3775,0,0,People & Blogs
1I0cUTXwr-k,07-12-17,SB Nation,17,30-11-17 18:57,103478,4689,385,1041,0,0,Sports
aTvw9_dxBlk,07-12-17,WTHR,25,30-11-17 18:20,32307,161,18,171,0,0,News & Politics
GDUncuEErzQ,07-12-17,The University of Chicago,27,10-12-12 17:48,7753,29,3,3,0,0,Education
2BIx2x-Q2fE,07-12-17,Numberphile,28,30-11-17 13:59,321277,16503,118,1164,0,0,Science & Technology
rdJdJpwmcKU,07-12-17,Jeremy Jahns,24,30-11-17 2:21,559294,20988,629,3018,0,0,Entertainment
izwomieBwG0,07-12-17,SciShow,27,29-11-17 22:00,462063,19654,319,1722,0,0,Education
0xCggNCs2kU,07-12-17,CYNVEVO,10,30-11-17 16:00,132580,3480,165,462,0,0,Music
0vhxoVwqZkk,07-12-17,Glam&Gore,24,30-11-17 1:52,633524,51353,265,2258,0,0,Entertainment
Lwfhn_MiTTg,07-12-17,Corinne Leigh,22,30-11-17 2:59,487593,38961,285,2656,0,0,People & Blogs
MDsJ9hheH30,07-12-17,Bravo,24,30-11-17 15:59,53415,222,10,83,0,0,Entertainment
VhexfxLPgTE,07-12-17,FIFATV,17,30-11-17 7:30,395473,11929,139,1796,0,0,Sports
Zx7p_tmWlq0,07-12-17,NBC News,25,30-11-17 20:41,14276,72,36,0,1,0,News & Politics
v1OhsiZjpww,07-12-17,The Telegraph,25,29-11-17 11:32,899565,2435,887,9,0,0,News & Politics
pWZnhJay0Y8,07-12-17,Beyond The Trailer,24,29-11-17 18:53,136109,2479,573,1243,0,0,Entertainment
ZfHiw_LFNGw,07-12-17,HollywoodLife,24,29-11-17 0:35,5545698,23966,7807,3308,0,0,Entertainment
cIriwVhRPVA,07-12-17,SigridVEVO,10,30-11-17 16:00,619936,26119,567,1412,0,0,Music
gvZW4Lh-8Mc,07-12-17,cgriesemer,1,29-11-17 14:58,106731,190,8,32,0,0,Film & Animation
qEklBC2BQig,07-12-17,BUILD Series,24,29-11-17 18:31,100235,2992,30,299,0,0,Entertainment
0EQuVfP-vXs,07-12-17,Trailers Promos Teasers,24,29-11-17 7:54,198160,523,339,361,0,0,Entertainment
0MyCrMrkMFo,07-12-17,Millie T,24,30-11-17 18:00,374012,17784,480,787,0,0,Entertainment
ykHeGtN4m94,07-12-17,20th Century Fox,1,28-11-17 21:28,3064780,76492,3305,5302,0,0,Film & Animation
UAdJvXMIlXc,07-12-17,Google,28,30-11-17 3:32,317281,6580,221,542,0,0,Science & Technology
sQi0Yu1ApyE,07-12-17,E! Entertainment,24,29-11-17 15:00,958901,7873,362,687,0,0,Entertainment
J3IbiFCR-Xs,07-12-17,Vote The Process,1,30-11-17 1:29,89311,599,26,52,0,0,Film & Animation
__4c1JCHvaQ,08-12-17,First We Feast,26,07-12-17 16:03,1458368,109700,1903,13669,0,0,How to & Style
FlsCjmMhFmw,08-12-17,YouTube Spotlight,24,06-12-17 17:58,52611730,1891799,884944,702769,0,0,Entertainment
sFMehG2tDcA,08-12-17,ABC7,25,07-12-17 8:05,299090,10126,456,2807,0,0,News & Politics
Hlch9lKAeXo,08-12-17,CinemaSins,1,07-12-17 16:59,628082,20364,772,3070,0,0,Film & Animation
_72fqgEevOo,08-12-17,Full Frontal with Samantha Bee,22,07-12-17 7:00,272166,4921,1478,1068,0,0,People & Blogs
r8FQ5wUYm9c,08-12-17,ExplosmEntertainment,23,07-12-17 6:00,1192992,62344,723,4263,0,0,Comedy
48pP0WFjuOE,08-12-17,The Tonight Show Starring Jimmy Fallon,23,07-12-17 5:10,595820,18605,212,914,0,0,Comedy
8mQelXnPxUQ,08-12-17,Simone Giertz,28,07-12-17 19:33,159194,8224,407,956,0,0,Science & Technology
ceJcHUoO734,08-12-17,Campo Santo Productions,20,08-12-17 2:10,35817,1979,356,0,1,0,Gaming
IfYRzxeMdGs,08-12-17,Vox,25,07-12-17 12:55,437979,17508,6068,5397,0,0,News & Politics
iU4J2FF23Do,08-12-17,Saturday Night Live,24,07-12-17 20:08,160142,2140,992,287,0,0,Entertainment
bg7RjxsghNY,08-12-17,CamilaCabelloVEVO,10,07-12-17 13:00,1796416,219927,1593,17124,0,0,Music
VRiJHZU0Fxg,08-12-17,Boldly,22,07-12-17 18:00,387113,15127,584,1510,0,0,People & Blogs
oYL6kldXWkg,08-12-17,Vlogs By DK4L,22,07-12-17 4:46,316768,20125,595,3030,0,0,People & Blogs
Ps-nEyvsCKY,08-12-17,The Late Late Show with James Corden,24,07-12-17 6:28,342865,7820,369,439,0,0,Entertainment
mkpINSUnDpA,08-12-17,Kitchen Nightmares,24,06-12-17 18:00,1423146,20731,424,2881,0,0,Entertainment
9U9N7U2XdcI,08-12-17,TheEllenShow,24,07-12-17 14:02,106333,2658,65,254,0,0,Entertainment
Lx_rI8ACqsc,08-12-17,Jimmy Kimmel Live,24,07-12-17 5:35,385734,7305,266,724,0,0,Entertainment
5ELQ6u_5YYM,08-12-17,Netflix,24,06-12-17 15:00,734355,18617,227,1522,0,0,Entertainment
GP0uH-PaE_E,08-12-17,Laura in the Kitchen,26,07-12-17 13:30,38995,2121,35,129,0,0,How to & Style
Zh4c5IrllBg,08-12-17,The Film Theorists,1,05-12-17 19:09,1773987,72704,1526,6957,0,0,Film & Animation
mv73u5qHf08,08-12-17,Late Night with Seth Meyers,23,07-12-17 12:00,83530,807,63,141,0,0,Comedy
yyr51Kznab4,08-12-17,MoorInfo,22,06-12-17 17:11,90786,2185,247,584,0,0,People & Blogs
jgvQzWAhoiw,08-12-17,Zoella,26,07-12-17 18:00,338378,25585,472,2012,0,0,How to & Style
ZZE1_maXiAI,08-12-17,E! Entertainment,24,07-12-17 22:43,6181,65,7,8,0,0,Entertainment
PUvVjWR3zTQ,08-12-17,Asthmatic Kitty Records,10,06-12-17 11:58,198436,3589,145,418,0,0,Music
mebZJFd8_Vw,08-12-17,Muselk,20,06-12-17 18:00,443919,17490,513,2682,0,0,Gaming
15aTCG3as6Q,08-12-17,Simply Not Logical,24,06-12-17 22:46,636501,35131,525,2977,0,0,Entertainment
9WwKW2wIU-k,08-12-17,Washington Post,25,08-12-17 0:40,32172,169,69,26,0,0,News & Politics
rH_sH0jPVTg,08-12-17,GohmertTX01,25,07-12-17 17:28,22283,235,82,107,0,0,News & Politics
3yt4JsB9psg,08-12-17,MSNBC,25,06-12-17 14:50,141605,1832,684,1301,0,0,News & Politics
A_fUji0jTAE,08-12-17,Pittsburgh Dad,23,06-12-17 0:38,186178,4111,169,600,0,0,Comedy
upzmEBwEtpo,08-12-17,Mental Floss,27,06-12-17 15:21,70564,1996,56,359,0,0,Education
uA8d1Y4K-2w,08-12-17,Watch What Happens Live with Andy Cohen,24,06-12-17 17:00,89627,1152,27,353,0,0,Entertainment
Bf22Vq5phKo,08-12-17,The Late Show with Stephen Colbert,24,06-12-17 8:35,344358,4288,133,488,0,0,Entertainment
hNsd-m30m2E,08-12-17,Maddie Ziegler,24,06-12-17 21:29,314866,30705,284,1719,0,0,Entertainment
GnevZOMl78I,08-12-17,Hannah Stocking,23,06-12-17 17:00,892385,42132,1008,1928,0,0,Comedy
BEcs3TL8DII,08-12-17,ESPN,17,06-12-17 17:15,233324,2210,418,1635,0,0,Sports
QbDuBTWrU-o,08-12-17,William Osman,28,06-12-17 2:04,973452,73303,1109,15323,0,0,Science & Technology
LO0FwPXJbi0,08-12-17,iJustine,22,06-12-17 16:39,126489,5435,297,1065,0,0,People & Blogs
qoPCbB_uGMw,08-12-17,Inside Edition,25,05-12-17 22:14,357352,7969,543,785,0,0,News & Politics
zslYmBRhdOM,08-12-17,Jessica Kellgren-Fozard,22,07-12-17 19:15,13110,1977,13,589,0,0,People & Blogs
RggWMGU2iYw,08-12-17,Honda,2,07-12-17 11:00,20188,174,42,31,0,0,Autos & Vehicles
xkYpO9ATUT0,08-12-17,The CW Television Network,24,07-12-17 6:00,61121,2469,68,420,0,0,Entertainment
dDAlGl_8f9U,08-12-17,Screen Junkies,1,05-12-17 18:01,1032261,26060,760,3958,0,0,Film & Animation
SxAp27sFaIM,08-12-17,LIL UZI VERT,22,04-12-17 22:42,4851310,182758,11277,29512,0,0,People & Blogs
a_iMlwkzwow,08-12-17,You Suck At Cooking,26,05-12-17 15:03,650901,30086,925,3922,0,0,How to & Style
,08-12-17,Dude Perfect,17,04-12-17 22:57,10558591,325479,6104,24107,0,0,Sports
2sxuAm569IY,08-12-17,Great Big Story,19,07-12-17 7:00,84056,2960,42,248,0,0,Travel & Events
AM1pavPRU8E,08-12-17,Glam&Gore,24,06-12-17 21:59,279447,23006,462,1193,0,0,Entertainment
me5ifeBFaFo,08-12-17,5MadMovieMakers,24,04-12-17 19:22,3710287,84363,2982,7433,0,0,Entertainment
R39-E3uG5J0,08-12-17,jessiepaege,22,06-12-17 22:31,57963,8740,55,1697,0,0,People & Blogs
l3f_1zEEnR0,08-12-17,PsychoSoprano,23,06-12-17 21:00,226899,23418,167,1709,0,0,Comedy
dd3XfA4NVcQ,08-12-17,MLG Highlights,17,05-12-17 5:05,783921,2452,251,1425,0,0,Sports
KDPG0YEsD5Q,08-12-17,Madelaine Petsch,22,06-12-17 19:42,207573,16507,62,798,0,0,People & Blogs
mrORbZ2dS08,08-12-17,LecraeVEVO,10,05-12-17 15:00,328057,14182,617,2226,0,0,Music
Rjv1NlMiUyI,08-12-17,vlogbrothers,22,05-12-17 23:16,196881,14120,84,1701,0,0,People & Blogs
sciODVQP43w,08-12-17,Guardian News,25,05-12-17 19:35,169527,378,36,56,0,0,News & Politics
032BPsxhreM,08-12-17,The Talk,24,05-12-17 22:00,50997,137,131,127,0,0,Entertainment
UZf9m_x7o88,08-12-17,CBS Los Angeles,25,06-12-17 1:29,46993,192,28,434,0,0,News & Politics
vgX5M1eVhyw,08-12-17,Bon App̩tit,26,06-12-17 17:01,29196,1033,26,95,0,0,How to & Style
NbUtY1RVvn8,08-12-17,Beme News,25,06-12-17 22:00,60221,4042,204,559,0,0,News & Politics
v_CMMWCN5nQ,08-12-17,Grace Helbig,22,05-12-17 20:00,282543,15363,346,502,0,0,People & Blogs
_h9EEni5rks,08-12-17,The Real Daytime,24,06-12-17 19:45,26864,375,8,104,0,0,Entertainment
tNOkWPYY8No,08-12-17,The New York Times,25,07-12-17 18:44,4378,268,10,19,0,0,News & Politics
s3oogx4roPI,08-12-17,Alissa Ashley,26,07-12-17 1:12,38432,5162,51,286,0,0,How to & Style
U0Az4NHlzfc,08-12-17,Buttered Side Down,23,05-12-17 18:00,258700,7525,614,742,0,0,Comedy
k8RSetlPF04,08-12-17,Tati,26,05-12-17 18:00,779056,37777,2370,5540,0,0,How to & Style
koUB3vl737c,08-12-17,CNN,25,05-12-17 23:34,105911,430,322,1058,0,0,News & Politics
6bJRu0_p-Ig,08-12-17,ABC News,25,05-12-17 16:12,113304,688,49,995,0,0,News & Politics
5wKYV-9Tq1o,08-12-17,Tyler Oakley,24,05-12-17 19:58,219577,15843,152,1429,0,0,Entertainment
6mDsa-AqNcQ,08-12-17,Wendover Productions,27,05-12-17 15:30,610602,22554,1193,5384,0,0,Education
5Kk5QxB9lWk,08-12-17,Anna Akana,23,06-12-17 1:45,194107,16115,166,827,0,0,Comedy
z1FfOwjlqxU,08-12-17,NFL,17,05-12-17 5:37,1263292,8547,1132,3017,0,0,Sports
84hXRY0uwQ0,08-12-17,Variety,24,05-12-17 17:00,158172,2384,84,213,0,0,Entertainment
3L_a9HxXzS0,08-12-17,melodysheep,10,06-12-17 18:15,21953,2314,36,139,0,0,Music
5wVnr3cahQg,08-12-17,Pixielocks,22,06-12-17 16:01,33565,2947,69,482,0,0,People & Blogs
BOZngVYS04s,08-12-17,jacksfilms,23,05-12-17 1:09,1158347,61097,457,27516,0,0,Comedy
R8WBN3fJmwM,08-12-17,Karina Garcia,26,05-12-17 2:19,1447059,45456,1204,15745,0,0,How to & Style
TzQe4sqjZT8,08-12-17,Magnolia Pictures & Magnet Releasing,1,05-12-17 17:41,67595,685,54,83,0,0,Film & Animation
BC19fhyTG_M,08-12-17,SMTOWN,10,05-12-17 19:00,4530965,570831,9099,70832,0,0,Music
_cn12TCA4SY,08-12-17,Marteen Estevez,10,06-12-17 17:59,21437,1117,13,165,0,0,Music
0lXX3dJUAGY,08-12-17,The School of Life,27,05-12-17 14:00,215949,9839,363,930,0,0,Education
266EI7hdjFs,08-12-17,Universal Pictures,24,04-12-17 0:41,7080039,63371,5261,10668,0,0,Entertainment
mNj27CgDAhQ,08-12-17,The Voice,24,05-12-17 2:44,404430,8078,399,1230,0,0,Entertainment
blgS56pESPk,08-12-17,WWE,17,05-12-17 4:20,1720892,63275,790,11635,0,0,Sports
0ZAA9Y4F37I,08-12-17,The View,25,05-12-17 16:12,51012,284,470,339,0,0,News & Politics
mIxlvVlOIS0,08-12-17,Alan Walker,10,05-12-17 13:14,922662,67203,790,6203,0,0,Music
hRAGY4BaFQs,08-12-17,TMZ,24,04-12-17 20:02,193449,625,1326,397,0,0,Entertainment
u5Jw7D-c3II,08-12-17,KISS FM UK,10,05-12-17 14:00,74936,1653,52,126,0,0,Music
c3BTGJgd8Wo,08-12-17,Breakfast Club Power 105.1 FM,24,04-12-17 13:31,676991,7495,794,3114,0,0,Entertainment
0v-6AylRH68,08-12-17,jypentertainment,10,05-12-17 9:00,2786678,123270,7142,9700,0,0,Music
Xpw0ts8RTfk,08-12-17,ScreenJunkies News,24,05-12-17 20:06,45600,1160,55,306,0,0,Entertainment
h4kv0iKgiks,08-12-17,Syracuse Orange,17,06-12-17 5:22,14929,40,13,15,0,0,Sports
t9JlSrTH9r0,08-12-17,ColliderVideos,24,05-12-17 18:26,56747,2062,120,792,0,0,Entertainment
_9YMpuLDnwo,08-12-17,5-Minute Crafts,26,03-12-17 8:30,26221058,206111,39209,18104,0,0,How to & Style
mG9kK9TgxkQ,08-12-17,Lifetime,24,05-12-17 18:13,52377,173,36,32,0,0,Entertainment
sjN-NGsRg9g,08-12-17,Linkin Park,10,04-12-17 15:00,1644277,116279,723,8394,0,0,Music
X6iJ0hPpGec,08-12-17,Mike Boyd,24,04-12-17 12:00,971851,40619,508,4084,0,0,Entertainment
_0p3gPzPGNs,08-12-17,ViralHog,22,04-12-17 16:20,163261,447,62,57,0,0,People & Blogs
j5cSKF5FzD0,08-12-17,NBA,17,06-12-17 6:36,39775,644,12,167,0,0,Sports
bqbWMgkvedI,08-12-17,Tanya Burr,26,05-12-17 15:30,254955,8364,221,323,0,0,How to & Style
CRnCh-Y-kwM,08-12-17,Associated Press,25,05-12-17 12:02,14073,69,9,0,1,0,News & Politics
-C5q3oir8gA,08-12-17,Good Mythical Morning,24,04-12-17 11:00,726273,16667,793,1567,0,0,Entertainment
r04uNjeWHO0,08-12-17,INSIDER,26,06-12-17 17:00,58106,2119,15,173,0,0,How to & Style
Ux7f_eqeLYw,08-12-17,Lucy Moon,22,06-12-17 18:25,23869,1694,18,88,0,0,People & Blogs
QA2fKoT6Sig,08-12-17,BBC Earth,15,05-12-17 11:52,53654,1998,32,177,0,0,Pets & Animals
xi8u9DcC0_Q,08-12-17,Cracked,23,04-12-17 17:00,314380,11755,447,2173,0,0,Comedy
JP5BL-lCoQI,08-12-17,John Campea,24,05-12-17 18:59,41003,1486,71,699,0,0,Entertainment
w4lcP5ZA4wg,08-12-17,The Dodo,15,04-12-17 1:00,1014561,26215,388,2945,0,0,Pets & Animals
6wHVgiM0R54,08-12-17,Life Noggin,27,04-12-17 14:00,295455,13123,205,2650,0,0,Education
